season,player_id,player_name,team,position,games,tackles_total,sacks,interceptions,forced_fumbles,fumbles_recovered,passes_defended,tfl
2023,00-0036913,K.Toney,JAX,DEF,1,0,0.0,0,0,1,0,0
2023,00-0036914,G.Rousseau,BUF,DEF,5,0,5.0,0,0,1,0,0
2023,00-0036915,J.Owusu-Koramoah,CLE,DEF,4,0,3.0,2,0,0,0,0
2023,00-0036916,M.Williams,PHI,DEF,1,0,1.0,0,0,0,0,0
2023,00-0036920,M.Tuipulotu,PHI,DEF,2,0,2.0,0,0,0,0,0
2023,00-0036926,P.Turner,NO,DEF,1,0,0.0,0,0,1,0,0
2023,00-0036927,P.Werner,NO,DEF,3,0,0.0,1,0,2,0,0
2023,00-0036932,M.Parsons,DAL,DEF,10,0,12.0,0,0,1,0,0
2023,00-0036933,Z.Collins,ARI,DEF,4,0,3.0,1,0,1,0,0
2023,00-0036934,J.Phillips,MIA,DEF,5,0,6.0,1,0,0,0,0
2023,00-0036936,R.Moore,PIT,DEF,2,0,0.0,0,0,2,0,0
2023,00-0036937,P.Adebo,NO,DEF,4,0,0.0,4,0,2,0,0
2023,00-0036940,O.Oweh,BAL,DEF,5,0,5.0,0,0,0,0,0
2023,00-0036941,A.Cisco,JAX,DEF,4,0,0.0,4,0,0,0,0
2023,00-0036942,O.Odighizuwa,DAL,DEF,2,0,3.0,0,0,0,0,0
2023,00-0036945,J.Fields,TB,DEF,1,0,0.0,0,0,1,0,0
2023,00-0036948,T.Graham,ATL,DEF,1,0,1.0,0,0,0,0,0
2023,00-0036952,J.Cooper,DEN,DEF,9,0,8.0,1,0,2,0,0
2023,00-0036953,T.Jenkins,CLE,DEF,1,0,0.0,0,0,1,0,0
2023,00-0036954,L.Onwuzurike,DET,DEF,1,0,1.0,0,0,0,0,0
2023,00-0036955,T.Marshall,MIN,DEF,1,0,0.0,0,0,1,0,0
2023,00-0036961,R.Grant,ATL,DEF,4,0,3.0,1,0,0,0,0
2023,00-0036962,T.Moehrig,LV,DEF,5,0,2.0,3,0,0,0,0
2023,00-0036964,D.Barnes,DET,DEF,2,0,1.0,1,0,0,0,0
2023,00-0036967,J.Tryon,TB,DEF,6,0,6.0,0,0,1,0,0
2023,00-0036971,T.Lawrence,KC,DEF,3,0,0.0,0,0,3,0,0
2023,00-0036974,Ty.Campbell,JAX,DEF,1,0,0.0,1,0,0,0,0
2023,00-0036976,S.Brown,KC,DEF,1,0,0.0,0,0,1,0,0
2023,00-0036980,E.Moore,TEN,DEF,1,0,0.0,0,0,1,0,0
2023,00-0036981,C.Barmore,NE,DEF,6,0,8.0,0,0,0,0,0
2023,00-0036982,C.Golston,DAL,DEF,1,0,1.0,0,0,0,0,0
2023,00-0036985,R.Hainsey,PHI,DEF,2,0,0.0,0,0,2,0,0
2023,00-0036987,B.Stephens,BAL,DEF,2,0,0.0,2,0,0,0,0
2023,00-0036989,M.Koonce,LV,DEF,5,0,8.0,0,0,0,0,0
2023,00-0036990,D.Deablo,LV,DEF,2,0,1.0,0,0,1,0,0
2023,00-0036992,E.Molden,TEN,DEF,2,0,0.0,1,0,1,0,0
2023,00-0036993,I.Melifonwu,DET,DEF,4,0,4.0,2,0,0,0,0
2023,00-0036994,E.Jones,LA,DEF,5,0,6.0,0,0,0,0,0
2023,00-0036995,B.Browning,DEN,DEF,3,0,4.0,0,0,0,0,0
2023,00-0036996,G.Newsome,CLE,DEF,2,0,0.0,2,0,0,0,0
2023,00-0036998,J.Holland,MIA,DEF,2,0,0.0,1,0,1,0,0
2023,00-0037001,Q.Meinerz,NE,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037005,T.Tremble,GB,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037007,P.Jones,MIN,DEF,1,0,1.0,0,0,0,0,0
2023,00-0037008,A.Thomas,SF,DEF,2,0,0.0,1,0,1,0,0
2023,00-0037013,Z.Wilson,DEN,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037034,D.Alford,ATL,DEF,1,0,0.0,0,0,2,0,0
2023,00-0037051,E.Garcia,DEN,DEF,1,0,1.0,0,0,0,0,0
2023,00-0037073,J.Davis,PHI,DEF,1,0,1.0,0,0,0,0,0
2023,00-0037074,Q.Walker,GB,DEF,3,0,2.0,1,0,0,0,0
2023,00-0037075,D.Wyatt,GB,DEF,5,0,4.0,0,0,1,0,0
2023,00-0037079,T.Woolen,SEA,DEF,4,0,0.0,2,0,2,0,0
2023,00-0037081,B.Jones,ATL,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037083,K.Enagbare,GB,DEF,2,0,2.0,0,0,1,0,0
2023,00-0037109,J.Sanborn,CHI,DEF,2,0,1.0,1,0,0,0,0
2023,00-0037130,R.Blankenship,PHI,DEF,4,0,0.0,3,0,1,0,0
2023,00-0037132,B.Covey,PHI,DEF,2,0,0.0,0,0,2,0,0
2023,00-0037141,J.Blount,ARI,DEF,1,0,0.0,1,0,0,0,0
2023,00-0037155,T.Adams,NYJ,DEF,3,0,0.0,3,0,0,0,0
2023,00-0037191,T.McDuffie,KC,DEF,3,0,3.0,0,0,1,0,0
2023,00-0037192,G.Karlaftis,KC,DEF,10,0,10.0,0,0,2,0,0
2023,00-0037193,B.Cook,KC,DEF,3,0,0.0,1,0,2,0,0
2023,00-0037195,Ja.Watson,KC,DEF,3,0,2.0,0,0,1,0,0
2023,00-0037197,I.Pacheco,MIA,DEF,2,0,0.0,0,0,2,0,0
2023,00-0037205,B.Schooler,NE,DEF,2,0,0.0,0,0,2,0,0
2023,00-0037235,T.Walker,JAX,DEF,8,0,8.0,0,0,1,0,0
2023,00-0037236,A.Hutchinson,DET,DEF,10,0,14.0,1,0,2,0,0
2023,00-0037237,D.Stingley,HOU,DEF,4,0,0.0,5,0,0,0,0
2023,00-0037242,K.Elam,BUF,DEF,1,0,0.0,1,0,0,0,0
2023,00-0037244,D.Lloyd,JAX,DEF,2,0,0.0,0,0,2,0,0
2023,00-0037246,J.Pitre,HOU,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037247,G.Pickens,CIN,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037248,J.Cook,DEN,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037249,N.Bonitto,DEN,DEF,5,0,7.0,0,0,0,0,0
2023,00-0037250,M.Emerson,CLE,DEF,3,0,0.0,4,0,0,0,0
2023,00-0037251,A.Wright,CLE,DEF,6,0,5.0,0,0,1,0,0
2023,00-0037253,Ma.Jones,NE,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037254,T.Bernard,BUF,DEF,9,0,6.0,3,0,4,0,0
2023,00-0037255,D.Parham,LAC,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037256,R.White,ATL,DEF,2,0,0.0,0,0,3,0,0
2023,00-0037258,D.Pierce,BAL,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037259,M.McFadden,NYG,DEF,4,0,0.0,1,0,4,0,0
2023,00-0037261,K.Shakir,BUF,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037267,J.Ford,IND,DEF,2,0,0.0,0,0,2,0,0
2023,00-0037271,D.Jackson,NO,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037272,M.Washington,KC,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037275,D.Bland,DAL,DEF,8,0,0.0,9,0,0,0,0
2023,00-0037281,D.Clark,DAL,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037287,V.Lowe,NYJ,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037288,C.Benford,BUF,DEF,3,0,0.0,2,0,1,0,0
2023,00-0037289,M.Rodriguez,DET,DEF,1,0,0.0,1,0,0,0,0
2023,00-0037301,Th.Jackson,MIN,DEF,1,0,0.0,1,0,0,0,0
2023,00-0037307,J.Taylor,LAC,DEF,1,0,0.0,1,0,0,0,0
2023,00-0037316,M.Robinson,PIT,DEF,1,0,1.0,0,0,0,0,0
2023,00-0037323,R.Thomas,IND,DEF,2,0,0.0,2,0,0,0,0
2023,00-0037332,Da.Bell,CLE,DEF,2,0,0.0,2,0,0,0,0
2023,00-0037353,K.Kohou,MIA,DEF,2,0,1.0,0,0,1,0,0
2023,00-0037356,B.Stille,ARI,DEF,1,0,1.0,0,0,0,0,0
2023,00-0037377,T.Thompson,PIT,DEF,1,0,0.0,1,0,0,0,0
2023,00-0037384,J.McMillian,DEN,DEF,5,0,2.0,2,0,2,0,0
2023,00-0037459,K.Hinish,HOU,DEF,2,0,2.0,0,0,0,0,0
2023,00-0037487,D.Thompkins,TB,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037491,J.Russell,TB,DEF,1,0,1.0,0,0,0,0,0
2023,00-0037512,I.Pola-Mao,LV,DEF,2,0,1.0,1,0,0,0,0
2023,00-0037515,Z.VanValkenburg,LA,DEF,1,0,1.0,0,0,0,0,0
2023,00-0037521,T.Hawkins,SF,DEF,1,0,0.0,1,0,0,0,0
2023,00-0037527,S.Olubi,IND,DEF,2,0,0.0,1,0,1,0,0
2023,00-0037560,C.Wooten,IND,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037587,N.Landman,ATL,DEF,2,0,2.0,1,0,0,0,0
2023,00-0037596,J.Gibbens,TEN,DEF,1,0,1.0,0,0,0,0,0
2023,00-0037601,X.Newman-Johnson,MIA,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037611,K.Thibodeaux,NYG,DEF,6,0,10.0,0,0,1,0,0
2023,00-0037616,N.Cross,IND,DEF,1,0,0.0,1,0,0,0,0
2023,00-0037663,J.Johnson,NYJ,DEF,6,0,6.0,1,0,1,0,0
2023,00-0037665,S.Williams,DAL,DEF,4,0,4.0,0,0,0,0,0
2023,00-0037667,K.Joseph,DET,DEF,3,0,0.0,4,0,0,0,0
2023,00-0037711,J.Pharms,NE,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037743,D.Hill,CIN,DEF,3,0,1.0,2,0,0,0,0
2023,00-0037753,C.Taylor-Britt,CIN,DEF,4,0,0.0,4,0,0,0,0
2023,00-0037756,T.Jones,BAL,DEF,1,0,1.0,0,0,0,0,0
2023,00-0037758,C.Flott,NYG,DEF,1,0,0.0,1,0,0,0,0
2023,00-0037759,D.Leal,PIT,DEF,1,0,1.0,0,0,0,0,0
2023,00-0037807,J.Ezeudu,SEA,DEF,2,0,0.0,0,0,2,0,0
2023,00-0037809,C.Okonkwo,IND,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037815,C.Thomas,ARI,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037817,Z.Tom,MIN,DEF,2,0,0.0,0,0,2,0,0
2023,00-0037819,L.Chenal,KC,DEF,3,0,3.0,0,0,0,0,0
2023,00-0037823,C.Harris,HOU,DEF,3,0,3.0,1,0,0,0,0
2023,00-0037826,D.Jackson,SF,DEF,1,0,3.0,0,0,0,0,0
2023,00-0037832,K.Davis,SF,DEF,1,0,1.0,0,0,0,0,0
2023,00-0037834,B.Purdy,PIT,DEF,4,0,0.0,0,0,4,0,0
2023,00-0037837,C.Austin,PIT,DEF,2,0,0.0,0,0,2,0,0
2023,00-0037841,Q.Lake,LA,DEF,1,0,0.0,0,0,1,0,0
2023,00-0037842,D.Kendrick,LA,DEF,1,0,0.0,1,0,0,0,0
2023,00-0038038,K.Hamilton,BAL,DEF,4,0,3.0,4,0,0,0,0
2023,00-0038039,J.Jones,LV,DEF,2,0,0.0,2,0,0,0,0
2023,00-0038042,J.Camarda,SF,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038096,J.Paschal,DET,DEF,2,0,1.0,0,0,1,0,0
2023,00-0038099,P.Mathis,WAS,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038101,A.Evans,MIN,DEF,1,0,0.0,1,0,0,0,0
2023,00-0038102,K.Pickett,HOU,DEF,2,0,0.0,0,0,2,0,0
2023,00-0038103,C.Strange,NYG,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038111,K.Gordon,CHI,DEF,3,0,1.0,2,0,0,0,0
2023,00-0038116,A.Ebiketie,ATL,DEF,5,0,5.0,0,0,0,0,0
2023,00-0038117,W.Robinson,LV,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038120,Bre.Hall,NE,DEF,3,0,0.0,0,0,3,0,0
2023,00-0038121,A.Taylor,NO,DEF,3,0,1.0,2,0,0,0,0
2023,00-0038122,D.Ridder,CAR,DEF,4,0,0.0,0,0,4,0,0
2023,00-0038123,D.Belton,NYG,DEF,2,0,1.0,2,0,1,0,0
2023,00-0038125,R.McCreary,TEN,DEF,3,0,2.0,1,0,0,0,0
2023,00-0038127,L.Hall,TB,DEF,2,0,0.0,0,0,2,0,0
2023,00-0038133,B.Mafe,SEA,DEF,8,0,9.0,0,0,2,0,0
2023,00-0038134,K.Walker,PIT,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038135,J.Brisker,CHI,DEF,2,0,0.0,1,0,1,0,0
2023,00-0038142,D.Ojabo,BAL,DEF,1,0,1.0,0,0,0,0,0
2023,00-0038368,Q.Johnson,CHI,DEF,1,0,0.0,1,0,0,0,0
2023,00-0038386,J.Carter,PHI,DEF,5,0,5.0,0,0,1,0,0
2023,00-0038391,S.Clifford,CHI,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038393,D.Wicks,TB,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038394,W.Mallory,ATL,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038395,T.Smith,CHI,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038398,K.Brooks,GB,DEF,6,0,4.0,0,0,2,0,0
2023,00-0038408,C.Valentine,GB,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038411,A.Johnson,GB,DEF,1,0,0.0,1,0,0,0,0
2023,00-0038413,G.Owens,NYG,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038416,T.Bagent,NO,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038476,T.DeVito,NE,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038490,T.Zentner,JAX,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038496,X.Gipson,NYJ,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038504,T.Simpson,BAL,DEF,2,0,1.0,0,0,1,0,0
2023,00-0038505,T.Robinson,BAL,DEF,1,0,1.0,0,0,0,0,0
2023,00-0038540,P.Johnson,SF,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038541,T.Wilson,LV,DEF,4,0,3.0,0,0,1,0,0
2023,00-0038545,M.Smith,DAL,DEF,1,0,1.0,0,0,0,0,0
2023,00-0038546,M.Murphy,CIN,DEF,3,0,3.0,0,0,0,0,0
2023,00-0038548,O.Torrence,NE,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038549,D.Turner,CIN,DEF,2,0,1.0,0,0,1,0,0
2023,00-0038554,J.Brown,SF,DEF,3,0,0.0,3,0,0,0,0
2023,00-0038555,T.Bigsby,IND,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038560,J.Battle,CIN,DEF,2,0,2.0,1,0,0,0,0
2023,00-0038565,M.Blackmon,MIN,DEF,2,0,0.0,1,0,1,0,0
2023,00-0038573,D.Davis,NYJ,DEF,1,0,0.0,0,0,2,0,0
2023,00-0038574,I.McGuire,CLE,DEF,1,0,1.0,0,0,0,0,0
2023,00-0038577,Ni.Herbig,PIT,DEF,3,0,3.0,0,0,1,0,0
2023,00-0038578,J.Ward,MIN,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038579,A.O'Connell,NYJ,DEF,2,0,0.0,0,0,2,0,0
2023,00-0038581,K.Henry,WAS,DEF,1,0,1.0,0,0,0,0,0
2023,00-0038585,C.Mitchell,CLE,DEF,1,0,1.0,0,0,0,0,0
2023,00-0038588,J.Howden,NO,DEF,1,0,1.0,0,0,0,0,0
2023,00-0038596,A.Johnson,JAX,DEF,3,0,1.0,2,0,0,0,0
2023,00-0038597,C.Brown,MIN,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038599,H.To'oTo'o,HOU,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038603,R.Beal,SF,DEF,1,0,1.0,0,0,0,0,0
2023,00-0038606,P.Washington,JAX,DEF,1,0,0.0,0,0,2,0,0
2023,00-0038610,B.Baringer,NYJ,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038612,A.Perry,ATL,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038621,D.Douglas,NE,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038623,D.Stills,ARI,DEF,4,0,3.0,0,0,1,0,0
2023,00-0038642,D.Ivey,IND,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038646,A.Austin,NE,DEF,1,0,0.0,1,0,0,0,0
2023,00-0038647,R.Bell,SEA,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038711,M.Diabate,CHI,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038715,R.Hickman,CLE,DEF,1,0,0.0,1,0,0,0,0
2023,00-0038737,I.Land,IND,DEF,1,0,1.0,0,0,0,0,0
2023,00-0038807,I.Pace,MIN,DEF,3,0,2.0,1,0,1,0,0
2023,00-0038811,N.Thompson,GB,DEF,1,0,0.0,0,0,1,0,0
2023,00-0038820,C.Izien,TB,DEF,2,0,0.0,2,0,0,0,0
2023,00-0038958,M.Watts,TB,DEF,1,0,1.0,0,0,0,0,0
2023,00-0038977,N.Dell,IND,DEF,2,0,0.0,0,0,2,0,0
2023,00-0038980,Z.Harrison,ATL,DEF,2,0,3.0,0,0,0,0,0
2023,00-0038982,C.Conner,KC,DEF,1,0,0.0,1,0,0,0,0
2023,00-0038995,B.Bresee,NO,DEF,3,0,4.0,0,0,0,0,0
2023,00-0039000,D.Banks,NYG,DEF,2,0,0.0,2,0,0,0,0
2023,00-0039001,T.Steen,DAL,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039002,S.Brown,PHI,DEF,1,0,0.0,1,0,0,0,0
2023,00-0039003,D.Sanders,KC,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039004,C.Warren,ATL,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039007,G.Williams,ARI,DEF,1,0,0.0,1,0,0,0,0
2023,00-0039009,D.Horton,HOU,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039013,N.Smith,PHI,DEF,1,0,1.0,0,0,0,0,0
2023,00-0039014,D.Jones,DEN,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039018,J.Campbell,DET,DEF,2,0,2.0,0,0,0,0,0
2023,00-0039021,R.Johnson,LAC,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039031,A.Adebawore,IND,DEF,1,0,1.0,0,0,0,0,0
2023,00-0039032,T.Spears,CIN,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039054,M.Mapu,NE,DEF,1,0,0.0,1,0,0,0,0
2023,00-0039061,D.Johnson,LA,DEF,2,0,2.0,0,0,0,0,0
2023,00-0039063,C.Kancey,TB,DEF,5,0,5.0,0,0,0,0,0
2023,00-0039067,R.Rice,NE,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039068,Y.Diaby,TB,DEF,7,0,7.0,0,0,2,0,0
2023,00-0039070,G.Dexter,CHI,DEF,1,0,1.0,0,0,0,0,0
2023,00-0039071,T.Stevenson,CHI,DEF,3,0,0.0,4,0,0,0,0
2023,00-0039075,P.Nacua,IND,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039108,W.Anderson,HOU,DEF,6,0,8.0,0,0,0,0,0
2023,00-0039109,B.Jones,BAL,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039110,K.Benton,PIT,DEF,1,0,1.0,0,0,0,0,0
2023,00-0039111,T.Tuipulotu,LAC,DEF,4,0,4.0,0,0,1,0,0
2023,00-0039112,L.Van Ness,GB,DEF,5,0,5.0,0,0,0,0,0
2023,00-0039137,B.Young,LA,DEF,6,0,7.0,0,0,1,0,0
2023,00-0039138,K.Turner,LA,DEF,5,0,7.0,0,0,0,0,0
2023,00-0039140,K.Ringo,PHI,DEF,3,0,1.0,1,0,1,0,0
2023,00-0039141,B.Branch,DET,DEF,4,0,2.0,3,0,0,0,0
2023,00-0039142,W.McDonald,NYJ,DEF,3,0,2.0,0,0,1,0,0
2023,00-0039146,J.Reed,GB,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039147,C.Gonzalez,NE,DEF,2,0,1.0,1,0,0,0,0
2023,00-0039148,K.White,NE,DEF,1,0,1.0,0,0,0,0,0
2023,00-0039149,J.Martin,WAS,DEF,3,0,1.0,2,0,0,0,0
2023,00-0039150,B.Young,ATL,DEF,4,0,0.0,0,0,4,0,0
2023,00-0039151,E.Forbes,WAS,DEF,1,0,0.0,1,0,0,0,0
2023,00-0039152,W.Levis,IND,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039155,B.Ojulari,ARI,DEF,3,0,4.0,0,0,0,0,0
2023,00-0039156,J.Brents,IND,DEF,2,0,0.0,1,0,1,0,0
2023,00-0039163,C.Stroud,IND,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039164,A.Richardson,LA,DEF,1,0,0.0,0,0,1,0,0
2023,00-0039167,J.Porter,PIT,DEF,1,0,0.0,1,0,0,0,0
2023,00-0039169,D.Witherspoon,SEA,DEF,2,0,3.0,1,0,0,0,0
2024,00-0023459,A.Rodgers,MIN,DEF,3,0,0.0,0,0,3,0,0
2024,00-0026190,C.Campbell,MIA,DEF,5,0,5.0,0,0,0,0,0
2024,00-0026498,M.Stafford,MIA,DEF,2,0,0.0,0,0,3,0,0
2024,00-0027865,B.Graham,PHI,DEF,3,0,3.0,0,0,0,0,0
2024,00-0027885,L.Joseph,DAL,DEF,2,0,2.0,0,0,0,0,0
2024,00-0027940,V.Miller,BUF,DEF,7,0,6.0,0,0,1,0,0
2024,00-0027962,C.Jordan,NO,DEF,4,0,4.0,1,0,0,0,0
2024,00-0027969,Ca.Heyward,PIT,DEF,5,0,7.0,0,0,0,0,0
2024,00-0027973,A.Dalton,CHI,DEF,1,0,0.0,0,0,2,0,0
2024,00-0028118,T.Taylor,BUF,DEF,1,0,0.0,0,0,1,0,0
2024,00-0028899,R.McLeod,CLE,DEF,1,0,0.0,0,0,1,0,0
2024,00-0029255,B.Wagner,WAS,DEF,4,0,1.0,0,0,3,0,0
2024,00-0029263,R.Wilson,CLE,DEF,2,0,0.0,0,0,2,0,0
2024,00-0029542,S.Gilmore,MIN,DEF,1,0,0.0,1,0,0,0,0
2024,00-0029562,L.David,TB,DEF,6,0,6.0,1,0,1,0,0
2024,00-0029592,K.Zeitler,TEN,DEF,2,0,0.0,0,0,2,0,0
2024,00-0029604,K.Cousins,DEN,DEF,2,0,0.0,0,0,2,0,0
2024,00-0029606,H.Smith,MIN,DEF,5,0,1.0,3,0,1,0,0
2024,00-0029607,D.Davis,NO,DEF,3,0,2.0,1,0,0,0,0
2024,00-0029685,G.Van Roten,PHI,DEF,1,0,0.0,0,0,1,0,0
2024,00-0030062,D.Slay,PHI,DEF,2,0,0.0,1,0,1,0,0
2024,00-0030063,J.Hankins,SEA,DEF,2,0,1.0,1,0,0,0,0
2024,00-0030067,T.Armstead,SEA,DEF,2,0,0.0,0,0,2,0,0
2024,00-0030279,K.Allen,MIN,DEF,1,0,0.0,0,0,1,0,0
2024,00-0030294,T.Jefferson,LAC,DEF,1,0,0.0,0,0,1,0,0
2024,00-0030386,W.Gholston,TB,DEF,1,0,1.0,0,0,0,0,0
2024,00-0030459,T.Mathieu,NO,DEF,4,0,0.0,3,0,1,0,0
2024,00-0030561,L.Johnson,WAS,DEF,1,0,0.0,0,0,1,0,0
2024,00-0030565,G.Smith,MIA,DEF,6,0,0.0,0,0,6,0,0
2024,00-0030757,M.Pennel,KC,DEF,3,0,3.0,0,0,0,0,0
2024,00-0031040,K.Mack,LAC,DEF,6,0,7.0,0,0,1,0,0
2024,00-0031054,Da.Jones,BUF,DEF,2,0,2.0,0,0,0,0,0
2024,00-0031254,D.Autry,HOU,DEF,3,0,4.0,0,0,0,0,0
2024,00-0031270,S.Harris,CLE,DEF,1,0,1.0,0,0,0,0,0
2024,00-0031279,Ja.Matthews,NO,DEF,1,0,0.0,0,0,1,0,0
2024,00-0031280,D.Carr,ATL,DEF,3,0,0.0,0,0,3,0,0
2024,00-0031298,J.Ward,HOU,DEF,2,0,0.0,2,0,0,0,0
2024,00-0031357,C.Goodwin,WAS,DEF,1,0,0.0,0,0,1,0,0
2024,00-0031360,K.Van Noy,BAL,DEF,9,0,12.0,0,0,1,0,0
2024,00-0031364,J.Clowney,CAR,DEF,5,0,5.0,0,0,0,0,0
2024,00-0031408,M.Evans,ATL,DEF,1,0,0.0,0,0,1,0,0
2024,00-0031411,D.Lawrence,DAL,DEF,2,0,3.0,0,0,0,0,0
2024,00-0031426,J.Bitonio,DAL,DEF,2,0,0.0,0,0,2,0,0
2024,00-0031484,C.Manhertz,DAL,DEF,1,0,0.0,0,0,1,0,0
2024,00-0031503,J.Winston,LAC,DEF,3,0,0.0,0,0,3,0,0
2024,00-0031551,E.Goldman,ATL,DEF,1,0,1.0,0,0,0,0,0
2024,00-0031554,E.Kendricks,DAL,DEF,4,0,3.0,2,0,1,0,0
2024,00-0031557,J.Phillips,BUF,DEF,2,0,1.0,1,0,0,0,0
2024,00-0031565,D.Hunter,HOU,DEF,7,0,11.0,0,0,0,0,0
2024,00-0031576,Z.Smith,CLE,DEF,8,0,8.0,0,0,0,0,0
2024,00-0031580,S.Mason,KC,DEF,1,0,0.0,0,0,1,0,0
2024,00-0031583,G.Jarrett,ATL,DEF,2,0,2.0,0,0,0,0,0
2024,00-0031740,N.Hewitt,HOU,DEF,1,0,0.0,1,0,0,0,0
2024,00-0031898,A.Singleton,DEN,DEF,1,0,0.0,1,0,0,0,0
2024,00-0031921,K.Lamm,LV,DEF,1,0,0.0,0,0,1,0,0
2024,00-0031933,L.Williams,SEA,DEF,6,0,10.0,1,0,0,0,0
2024,00-0031935,P.Smith,GB,DEF,3,0,4.0,0,0,0,0,0
2024,00-0031936,M.Morse,NYJ,DEF,1,0,0.0,0,0,1,0,0
2024,00-0031941,J.Crowder,WAS,DEF,1,0,0.0,0,0,1,0,0
2024,00-0031957,R.Nunez-Roches,NYG,DEF,1,0,1.0,0,0,0,0,0
2024,00-0032052,D.Fowler,WAS,DEF,7,0,10.0,1,0,0,0,0
2024,00-0032103,D.Perryman,LAC,DEF,1,0,1.0,0,0,0,0,0
2024,00-0032104,A.Abdullah,LV,DEF,1,0,0.0,0,0,1,0,0
2024,00-0032109,K.Alexander,DEN,DEF,1,0,0.0,0,0,1,0,0
2024,00-0032128,C.Conley,GB,DEF,1,0,0.0,0,0,1,0,0
2024,00-0032129,J.Hicks,CLE,DEF,2,0,2.0,0,0,0,0,0
2024,00-0032146,B.Dupree,LAC,DEF,5,0,6.0,1,0,0,0,0
2024,00-0032164,A.Armstead,JAX,DEF,2,0,2.0,0,0,0,0,0
2024,00-0032234,L.Tomlinson,NYJ,DEF,1,0,0.0,0,0,1,0,0
2024,00-0032265,M.Edwards,HOU,DEF,6,0,4.0,0,0,2,0,0
2024,00-0032268,M.Mariota,CAR,DEF,1,0,0.0,0,0,1,0,0
2024,00-0032378,D.Buckner,IND,DEF,6,0,6.0,0,0,0,0,0
2024,00-0032387,Ja.Reed,SEA,DEF,4,0,4.0,0,0,0,0,0
2024,00-0032392,A.Hooper,IND,DEF,1,0,0.0,0,0,1,0,0
2024,00-0032412,D.Lowry,PIT,DEF,1,0,1.0,0,0,0,0,0
2024,00-0032415,M.Judon,ATL,DEF,5,0,5.0,1,0,0,0,0
2024,00-0032416,Q.Jefferson,CLE,DEF,2,0,2.0,0,0,0,0,0
2024,00-0032424,D.Reader,DET,DEF,2,0,3.0,0,0,0,0,0
